,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
6,Tyler's Tavern,tylers-tavern-fuquay-varina,FALSE,4,30,2221 N Grassland Dr,27526,35.6159768,-78.8098677,$$,19197620940,"tradamerican,bars"
7,Taco Bell,taco-bell-holly-springs-2,FALSE,1,1,7112 G. B. Alford Highway,27540,35.64263,-78.83904,$,19195573801,"tex-mex,hotdogs,mexican"
8,My Way Tavern,my-way-tavern-holly-springs,FALSE,4,117,301 W Center St,27450,35.65097,-78.83424,$$,19192852412,"sportsbars,tradamerican"
9,KFC,kfc-holly-springs-2,FALSE,2.5,4,7112 G. B. Alford Highway,27540,35.6359,-78.8309,NA,19195573801,"hotdogs,chicken_wings"
10,Olive Garden Italian Restaurant,olive-garden-italian-restaurant-holly-springs,FALSE,3,51,107 Grand Hill Place,27540,35.658569,-78.84946,$$,19195522237,"italian,salad,wine_bars"
11,Chili's,chilis-holly-springs,FALSE,2.5,24,111 Grand Hill Pl,27540,35.6603832,-78.8495603,$$,19195577841,"bars,tex-mex"
1,Whole Foods Market- Raleigh,whole-foods-market-raleigh-raleigh,FALSE,4,98,3540 Wade Ave,27607,35.80257404,-78.68629864,$$$,19198285805,"grocery,healthmarkets,beer_and_wine"
2,State Farmers Market,state-farmers-market-raleigh,FALSE,4.5,182,1201 Agriculture St,27603,35.7640968,-78.6646553,$,19197337417,farmersmarket
3,Food Lion,food-lion-raleigh,FALSE,3,3,3926 Western Blvd,27607,35.7844542,-78.6926174,$,19196648059,grocery
4,Chubby's Tacos,chubbys-tacos-raleigh,FALSE,4,300,2444 Wycliff Rd,27607,35.8171918,-78.6938651,$,19197814480,mexican
5,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
6,Cook Out,cook-out-raleigh-3,FALSE,4,84,3930 Western Blvd,27606,35.78482,-78.69305,$,NA,"burgers,hotdogs"
7,Tuscan Blu,tuscan-blu-raleigh,FALSE,3.5,103,327 W Davie St,27601,35.775168,-78.6447558,$$,19198345707,"italian,beer_and_wine"
8,Cameron Bar and Grill,cameron-bar-and-grill-raleigh,FALSE,3.5,129,2018 Clark Ave,27605,35.78954866,-78.66007263,$$,19197552231,"bars,tradamerican"
9,Cloos' Coney Island,cloos-coney-island-raleigh-2,FALSE,4,106,2233 Avent Ferry Rd,27606,35.77751,-78.67797,$,19198343354,"hotdog,burgers"
10,Wicked Taco Raleigh,wicked-taco-raleigh-raleigh,FALSE,3,127,3928 Western Blvd,27606,35.7844231,-78.6929553,$,19193220446,mexican
11,Raleigh Raw,raleigh-raw-raleigh,FALSE,4.5,51,7 W Hargett St,27601,35.77818992,-78.63955754,$$,19194000944,"juicebars,coffee,kombucha"
12,Centro,centro-raleigh,FALSE,4,246,106 S Wilmington St,27601,35.77926,-78.63844,$$,19198353593,"mexican,breakfast_brunch,gluten_free"
13,Food Lion,food-lion-raleigh-19,FALSE,2.5,3,3415 Avent Ferry Rd,27606,35.7663689,-78.6972427,$,19198589772,grocery
14,Kader's French Bakery,kaders-french-bakery-cary,FALSE,4.5,34,Cary Towne Center Mall,27511,35.770481,-78.7621081,$,19196593343,"bakeries,cupcakes"
15,Food Lion,food-lion-raleigh-6,FALSE,2.5,3,2420 Wycliff Rd,27607,35.81676,-78.69299,$,19195713638,"delis,grocery"
16,Around the World Market,around-the-world-market-raleigh,FALSE,4,26,6715 Hillsborough St,27606,35.7882118,-78.7439194,$,19198595403,"indpak,grocery,importedfood"
17,The Fresh Market,the-fresh-market-raleigh,FALSE,3,37,400 Woodburn Rd,27605,35.78963496,-78.65857301,$$,19198287888,"grocery,gourmet"
18,Caf̩ de los Muertos,caf̩-de-los-muertos-raleigh,FALSE,4,136,300 West Hargett St,27601,35.77852376,-78.64430856,$,19196997480,coffee
19,Hot Point,hot-point-cary,FALSE,4,102,1718 Walnut St,27511,35.763002,-78.747188,$,19194606299,"cafes,newamerican,pizza"
20,Boylan Bridge Brewpub,boylan-bridge-brewpub-raleigh,FALSE,2.5,230,201 S Boylan Ave,27603,35.77858,-78.64904,$$,19198038927,"breweries,pubs,gourmet"
1,Food Lion,food-lion-cary-2,FALSE,3.5,8,2458 SW Cary Pkwy,27513,35.7638016,-78.8224411,$,19194811822,grocery
2,Trader Joe's,trader-joes-cary,FALSE,4.5,115,1393 Kildaire Farm Rd,27511,35.75883878,-78.78147858,$$,19194655984,"grocery,beer_and_wine"
3,Mamma Mia Italian Bistro,mamma-mia-italian-bistro-apex,FALSE,4.5,119,708 Laura Duncan Rd,27502,35.73540117,-78.84168978,$$,19193632228,"italian,pizza"
4,Publix,publix-cary,FALSE,4,57,1020 Bradford Plaza Way,27519,35.79314,-78.84507,$$,19194602082,"bakeries,drugstores,beer_and_wine"
5,Kroger,kroger-apex,FALSE,3.5,19,940 Us 64 Hwy W,27523,35.745617,-78.822021,$$,19193801422,grocery
6,Kroger,kroger-cary,FALSE,4,11,1273 NW Maynard Rd,27513,35.7853508,-78.8119202,$$,NA,grocery
7,Food Lion,food-lion-cary,FALSE,3.5,3,980 Kildaire Farm Rd,27511,35.7721024,-78.781868,$,19194674168,grocery
8,Fattoush Mediterranean Grill,fattoush-mediterranean-grill-apex,FALSE,4,44,781 Center St,27502,35.7295567,-78.8405004,$,19198892990,"mediterranean,greek,burgers"
9,Kader's French Bakery,kaders-french-bakery-cary,FALSE,4.5,34,Cary Towne Center Mall,27511,35.770481,-78.7621081,$,19196593343,"bakeries,cupcakes"
10,Travinia Italian Kitchen & Wine Bar,travinia-italian-kitchen-and-wine-bar-morrisville,FALSE,3,156,1301 Market Center Dr,27560,35.80674622,-78.8167119,$$,19194671718,"italian,wine_bars,catering"
11,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
12,Los Tres Magueyes,los-tres-magueyes-morrisville-2,FALSE,3.5,106,9605 Chapel Hill Rd,27560,35.80638,-78.81161,$$,19194819002,mexican
13,Food Lion,food-lion-morrisville-2,FALSE,3.5,9,3609 Davis Dr,27560,35.82217,-78.84918,$$,NA,grocery
14,Gigi's Cupcakes of Brier Creek,gigis-cupcakes-of-brier-creek-raleigh-2,FALSE,3.5,77,8521 Brier Creek Parkway,27617,35.9055578,-78.7858534,$$,19192064002,"bakeries,cupcakes,desserts"
15,Whole Foods Market Cary,whole-foods-market-cary-cary,FALSE,4,75,102B New Waverly Pl,27518,35.73745,-78.777314,$$,19198168830,"grocery,healthmarkets,beer_and_wine"
16,Woodys Sports Tavern & Grill,woodys-sports-tavern-and-grill-cary,FALSE,3.5,79,8322 Chapel Hill Rd,27513,35.79224,-78.7761699,$$,19193807737,"sportsbars,sandwiches"
17,Georgina's Pizzeria & Restaurant,georginas-pizzeria-and-restaurant-morrisville,FALSE,3.5,89,3536 Davis Dr,27560,35.81761658,-78.84541632,$$,19193883820,"pizza,italian"
18,Nothing Bundt Cakes,nothing-bundt-cakes-morrisville,FALSE,5,79,2008 Market Center Dr,27560,35.8074227,-78.8155188,$,19196945300,"bakeries,desserts,cupcakes"
19,Harris Teeter,harris-teeter-cary-5,FALSE,3.5,21,270 Grande Heights Dr,27513,35.805044,-78.780884,$$,19194604326,"grocery,drugstores"
20,Amante Gourmet Pizza,amante-gourmet-pizza-morrisville-2,FALSE,3.5,47,9545 Chapel Hill Rd,27560,35.80415324,-78.81073607,$$,19193803382,"pizza,italian,sandwiches"
1,Walmart Supercenter,walmart-supercenter-raleigh-3,FALSE,2.5,16,4500 Fayetteville Rd,27603,35.7189407,-78.6585693,$,19197728751,"deptstores,grocery"
2,MoJo's Grill,mojos-grill-garner,FALSE,4,33,2648 Timber Dr,27529,35.7160187,-78.6395035,$,19196621115,"chicken_wings,newamerican,burgers"
3,Popeyes Louisiana Kitchen,popeyes-louisiana-kitchen-raleigh,FALSE,3.5,7,1701 Pinewinds Dr,27603,35.71642908,-78.65499951,$,19193290069,"chicken_wings,seafood,sandwiches"
4,Kroger,kroger-garner,FALSE,3,22,2680 Timber Dr,27529,35.7164158,-78.6393358,$$,19196618400,grocery
5,Gravy,gravy-raleigh,FALSE,4,302,135 S Wilmington St,27601,35.77854,-78.63798,$$,19198968513,"italian,newamerican"
6,Parkside,parkside-raleigh,FALSE,4,50,301 W Martin St,27601,35.77679,-78.64378,$$,19842328969,tradamerican
7,The Michelle Roberts Real Estate Team,the-michelle-roberts-real-estate-team-cary,FALSE,5,1,201 Shannon Oaks Cir,27511,35.7594843,-78.784688,NA,19192898950,realestateagents
8,Sullivan's Steakhouse,sullivans-steakhouse-raleigh,FALSE,4,213,414 Glenwood Ave,27603,35.78580596,-78.64708905,$$$,19198332888,"bars,steak"
9,Sushi Blues Cafe,sushi-blues-cafe-raleigh,FALSE,3,285,301 Glenwood Ave,27603,35.78450623,-78.64757067,$$,19196648061,sushi
10,Jumbo China Buffet,jumbo-china-buffet-raleigh-4,FALSE,2,13,4424 Fayetteville Rd,27603,35.7196808,-78.6570129,$,19197798858,chinese
11,Target,target-garner,FALSE,4,16,2700 Timber Dr,27529,35.71546,-78.63843,$$,19197729065,deptstores
12,iFixandRepair,ifixandrepair-raleigh,FALSE,2,8,4325 Glenwood Ave.,27612,35.8381257,-78.6764438,$,19194363349,"mobilephonerepair,electronicsrepair,electronics"
13,Triangle Glides,triangle-glides-raleigh,FALSE,4.5,58,323 Blake St,27601,35.776172,-78.635688,NA,19198281988,"walkingtours,teambuilding"
14,Solas,solas-raleigh,FALSE,3.5,123,419 Glenwood Ave,27603,35.78568,-78.64775,$$$,19197550755,"lounges,danceclubs"
15,East Coast Towing,east-coast-towing-raleigh,FALSE,4,17,100 Rupert Rd,27603,35.71648,-78.66481,NA,19198350705,towing
16,Red Roof Inns,red-roof-inns-raleigh-2,FALSE,3.5,24,1813 S Saunders St,27603,35.75494,-78.64824,$,19198336005,hotels
17,Personal Defense & Handgun Safety Center,personal-defense-and-handgun-safety-center-raleigh-2,FALSE,4.5,7,301 Tryon Rd,27603,35.73126792,-78.6470977,$,19197796880,"guns_and_ammo,gun_ranges,firearmtraining"
18,Chili's,chilis-garner-2,FALSE,2.5,34,115 Carillon Dr,27529,35.69335,-78.58324,$$,19197711700,"tradamerican,bars,tex-mex"
19,Harris Teeter,harris-teeter-cary-3,FALSE,3,21,1151 Tryon Village Dr,27518,35.7466516,-78.7442867,$$,19192333476,"grocery,drugstores"
20,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
1,Pizza Hut,pizza-hut-zebulon,FALSE,2.5,8,151 Wakelon St,27597,35.83347,-78.31572,$$,19192696455,"pizza,italian,chicken_wings"
2,San Marco's Pizza,san-marcos-pizza-zebulon,FALSE,3,1,178 Wakelon St,27597,35.83163217,-78.31597559,$,NA,pizza
3,Fargo Steakhouse,fargo-steakhouse-zebulon,FALSE,2.5,10,Food Lion Shopping Ctr,27597,35.8243208,-78.3147199,$$,19192693450,steak
4,Howes Your Pizza,howes-your-pizza-bunn,FALSE,2.5,7,23 Nc 98 Hwy E,27508,35.9535789,-78.2443466,$,19194969820,pizza
5,Grand Street Pizza,grand-street-pizza-knightdale,FALSE,4.5,39,909 McKnight Dr,27545,35.79652133,-78.4925833,$,19192173410,"pizza,italian"
6,Slice of Ny Pizza,slice-of-ny-pizza-knightdale,FALSE,3,28,1016 Shoppes At Midway Dr,27545,35.7981834,-78.5050049,$,19192619478,pizza
7,Marco's Pizza,marcos-pizza-wake-forest,FALSE,3.5,22,3625 Rogers Rd,27587,35.94521093,-78.50332294,$,19195706006,"pizza,italian"
8,Milton's Pizza-Wakefield,miltons-pizza-and-pasta-raleigh-2,FALSE,4,65,14520 New Falls Of Neuse,27614,35.94403465,-78.54217002,$$,19195709099,"pizza,italian,salad"
9,Pizza Hut,pizza-hut-raleigh,FALSE,2,9,4011 Capital Blvd,27604,35.835392,-78.5825653,$,19197908111,"pizza,italian,chicken_wings"
10,Rosati's Pizza Pub,rosatis-pizza-pub-wake-forest-3,FALSE,3.5,40,2101 S Main St,27587,35.9480209,-78.5330963,$$,19194884294,"pizza,italian"
11,Hungry Howie's Pizza,hungry-howies-pizza-raleigh,FALSE,4.5,21,1814 Oberlin Rd,27608,35.80859,-78.65503,$,19197890001,pizza
12,Piola,piola-raleigh,FALSE,3.5,111,141 Park at North Hills St,27609,35.83686348,-78.63782465,$$,19197588059,"pizza,italian"
13,Sergio's Pizza,sergios-pizza-raleigh-4,FALSE,4,56,13200 New Falls Of Neuse,27614,35.94085,-78.55983,$,19195541000,pizza
14,Lilly's Pizza,lillys-pizza-raleigh,FALSE,4,500,1813 Glenwood Ave,27608,35.80513326,-78.64666355,$$,19198330226,pizza
15,Pizza Hut,pizza-hut-clayton-4,FALSE,2,11,10175 Hwy. 70 W.,27520,35.6405249,-78.4492288,$$,19195532131,"pizza,italian,chicken_wings"
16,Trophy Brewing Company,trophy-brewing-company-raleigh,FALSE,4,312,827 W Morgan St,27603,35.779747,-78.6535339,$$,19198034849,"bars,breweries,pizza"
17,Pizza Hut,pizza-hut-wake-forest-2,FALSE,1.5,11,12239 Capital Blvd,27587,35.9800548,-78.54066278,$,19195569190,"italian,pizza,chicken_wings"
18,Papa Murphy's,papa-murphys-wake-forest,FALSE,4.5,12,11721 Retail Dr,27587,35.9673691,-78.5441589,$$,19195549977,pizza
19,MOD Pizza,mod-pizza-raleigh,FALSE,4,87,2071 West Millbrook Rd,27612,35.8572888,-78.678482,$,19199873668,"pizza,hotdogs"
20,Marco's Pizza,marcos-pizza-raleigh,FALSE,4,17,1141 Falls River Ave,27614,35.9071808,-78.588768,$,19198477775,pizza
1,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
2,Smashburger,smashburger-raleigh-2,FALSE,3.5,85,6679 Falls of Neuse Rd,27615,35.8748932,-78.6232071,$,19198709230,burgers
3,Five Guys Burgers and Fries,five-guys-burgers-and-fries-raleigh,FALSE,4,43,8107 Creedmoor Rd,27613,35.8978882,-78.6811829,$,19198447057,"hotdogs,burgers"
4,Five Guys Famous Burgers,five-guys-famous-burgers-raleigh,FALSE,3.5,38,North Hills Mall,27609,35.8365963,-78.64231302,$,19197877772,"burgers,hotdog"
5,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
6,Taste Carolina Gourmet Food Tours,taste-carolina-gourmet-food-tours-raleigh,FALSE,4.5,86,NA,27601,35.77742,-78.63328,$$,19192372254,foodtours
7,BURGERFI,burgerfi-raleigh-2,FALSE,3.5,193,3004 Wake Forest Rd,27609,35.822594,-78.620584,$$,19199993700,"burgers,hotdog,tradamerican"
8,Coquette Brasserie,coquette-brasserie-raleigh-3,FALSE,4,320,4351 The Circle at North HIlls,27609,35.83787243,-78.64244651,$$,19197890606,"french,breakfast_brunch"
9,Firebirds Wood Fired Grill,firebirds-wood-fired-grill-raleigh,FALSE,4,143,4350 Lassiter Rd,27609,35.8397163,-78.6409675,$$,19197888778,"steak,seafood,wine_bars"
10,b.good,b-good-raleigh,FALSE,3.5,103,201 Park At N Hills St,27609,35.83685315,-78.63733205,$$,19199165410,hotdogs
11,Chuck's,chucks-raleigh,FALSE,4,478,237 S Wilmington St,27601,35.77710275,-78.63815388,$$,19193220126,burgers
12,Flights Restaurant & Lounge,flights-restaurant-and-lounge-raleigh,FALSE,3.5,66,4100 Main At North Hills St,27609,35.83612048,-78.64372165,$$$,19192781478,"newamerican,breakfast_brunch,lounges"
13,Bonefish Grill,bonefish-grill-raleigh,FALSE,3.5,115,4421 6 Forks Rd,27609,35.840453,-78.643358,$$,19197825127,seafood
14,Glenwood Grill,glenwood-grill-raleigh,FALSE,4.5,193,2603-151 Glenwood Ave,27608,35.81504657,-78.66109014,$$,19197823102,tradamerican
15,Ruth's Chris Steak House,ruths-chris-steak-house-raleigh-2,FALSE,3.5,81,4381 Lassiter at North Hills Ave,27609,35.83798221,-78.64419703,$$$$,19197911103,steak
16,NOFO @ the Pig,nofo-the-pig-raleigh-2,FALSE,3.5,169,2014 Fairview Rd,27608,35.8050799,-78.64689,$$,19198211240,"gourmet,newamerican,breakfast_brunch"
17,Kamado Grille,kamado-grille-raleigh,FALSE,4,181,832 Spring Forest Dr,27609,35.86625219,-78.62256459,$$,19198033662,"newamerican,seafood,bbq"
18,Bad Daddy's Burger Bar - Seaboard,bad-daddys-burger-bar-seaboard-raleigh-2,FALSE,4.5,370,111 Seaboard Ave,27604,35.78858147,-78.63978479,$$,19197479163,burgers
19,Tribeca Tavern,tribeca-tavern-raleigh,FALSE,3,148,6004 Falls Of Neuse Rd,27609,35.8645064,-78.6199579,$$,19197909992,"newamerican,burgers,sandwiches"
20,Mura,mura-raleigh,FALSE,4,204,North Hills Mall,27609,35.83663516,-78.64377916,$$,19197817887,"sushi,japanese"
1,Bonefish Grill,bonefish-grill-raleigh,FALSE,3.5,115,4421 6 Forks Rd,27609,35.840453,-78.643358,$$,19197825127,seafood
2,Winston's Grille,winstons-grille-raleigh,FALSE,4,160,6401 Falls of Neuse Rd,27615,35.86966,-78.62163,$$,19197900700,tradamerican
3,Midtown Grille,midtown-grille-raleigh,FALSE,3.5,101,4421 Six Forks Rd,27609,35.839778,-78.64330632,$$$,19197829463,newamerican
4,North Hills,north-hills-raleigh,FALSE,4,46,4350 Lassiter At N Hills Ave,27609,35.8389523,-78.6435774,$$$,19198811146,shoppingcenters
5,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
6,Panera Bread,panera-bread-raleigh-2,FALSE,3.5,45,4421 Six Forks Rd,27609,35.840161,-78.643305,$,19197811112,"sandwiches,salad,soup"
7,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
8,Firebirds Wood Fired Grill,firebirds-wood-fired-grill-raleigh,FALSE,4,143,4350 Lassiter Rd,27609,35.8397163,-78.6409675,$$,19197888778,"steak,seafood,wine_bars"
9,42nd Street Oyster Bar & Seafood Grill,42nd-street-oyster-bar-and-seafood-grill-raleigh,FALSE,4,332,508 W Jones St,27603,35.7831199,-78.64639,$$,19198312811,"seafood,lounges"
10,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
11,Five Star Restaurant,five-star-restaurant-raleigh,FALSE,3.5,155,511 W Hargett St,27603,35.77845986,-78.6466055,$$,19198333311,"chinese,bars,diners"
12,The UPS Store,the-ups-store-raleigh-16,FALSE,3.5,6,4441 Six Forks Rd,27609,35.840477,-78.6428375,NA,19197838098,"notaries,shipping_centers,copyshops"
13,Poole's,pooles-raleigh,FALSE,4,508,426 S McDowell St,27601,35.77471,-78.6423,$$,19198324477,newamerican
14,McCormick & Schmick's Seafood & Steaks,mccormick-and-schmicks-seafood-and-steaks-raleigh,FALSE,3,137,4325 Glenwood Ave,27612,35.83858419,-78.67685041,$$$,19198817848,seafood
15,The Big Easy,the-big-easy-raleigh,FALSE,3,173,222 Fayetteville St,27601,35.77739437,-78.63950286,$$,19198326082,cajun
16,Amedeo's Italian Restaurant,amedeos-italian-restaurant-raleigh,FALSE,3.5,88,3905 Western Blvd,27606,35.784657,-78.689811,$$,19198510473,"italian,desserts,salad"
17,The Piper's Tavern,the-pipers-tavern-raleigh,FALSE,3.5,93,8304 Falls of Neuse Rd,27615,35.89457,-78.61982,$$,19196767413,tradamerican
1,Harris Teeter,harris-teeter-morrisville,FALSE,4,18,4093 Davis Dr,27560,35.8380585,-78.8561801,$$,19193800354,"grocery,drugstores"
2,Publix,publix-cary,FALSE,4,57,1020 Bradford Plaza Way,27519,35.79314,-78.84507,$$,19194602082,"bakeries,drugstores,beer_and_wine"
3,Harris Teeter,harris-teeter-cary-11,FALSE,4,10,7145 O'Kelly Chapel Rd,27519,35.84446623,-78.88723542,$$,19194659432,"drugstores,grocery"
4,Saffron Restaurant & Lounge,saffron-restaurant-and-lounge-morrisville,FALSE,3,159,4121 Davis Dr,27560,35.83589396,-78.85826881,$$,19194695774,"indpak,lounges,buffets"
5,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-2,FALSE,5,125,3120 John Humphries Wynd,27612,35.8261494,-78.7070599,$$,19192632699,"electronicsrepair,mobilephonerepair"
6,Food Lion,food-lion-morrisville-2,FALSE,3.5,9,3609 Davis Dr,27560,35.82217,-78.84918,$$,NA,grocery
7,Walmart Neighborhood Market,walmart-neighborhood-market-morrisville-2,FALSE,3.5,12,3560 Davis Dr,27560,35.81818226,-78.84556775,$,19193379859,"drugstores,grocery"
8,Triangle Wine Company,triangle-wine-company-morrisville,FALSE,4.5,45,3735 Davis Dr,27560,35.8314901,-78.8536969,$$,19194621912,beer_and_wine
9,Tossed,tossed-morrisville,FALSE,3,64,4117 Davis Dr,27560,35.835898,-78.85838951,$$,19194604449,"newamerican,salad"
10,Earth Fare Cary - Morrisville,earth-fare-cary-morrisville-morrisville,FALSE,3.5,29,951 Morrisville Pkwy,27560,35.809742,-78.8175964,$$,19193882389,grocery
11,Harris Teeter,harris-teeter-cary-2,FALSE,3.5,11,Cary Park Town Center,27519,35.8211405,-78.9006946,$$,19194603126,"grocery,drugstores"
12,Harris Teeter,harris-teeter-cary-5,FALSE,3.5,21,270 Grande Heights Dr,27513,35.805044,-78.780884,$$,19194604326,"grocery,drugstores"
13,Viva DF,viva-df-morrisville,FALSE,4.5,110,4075 Davis Dr,27560,35.83464484,-78.85766716,$$,19194672627,mexican
14,Kroger,kroger-cary,FALSE,4,11,1273 NW Maynard Rd,27513,35.7853508,-78.8119202,$$,NA,grocery
15,Gigi's Cupcakes of Brier Creek,gigis-cupcakes-of-brier-creek-raleigh-2,FALSE,3.5,77,8521 Brier Creek Parkway,27617,35.9055578,-78.7858534,$$,19192064002,"bakeries,cupcakes,desserts"
16,Harris Teeter,harris-teeter-cary-10,FALSE,3.5,8,98 Cornerstone Dr,27519,35.79034164,-78.85206004,$$,19194671259,"drugstores,grocery"
17,Nishiki,nishiki-cary,FALSE,3.5,76,1216 Parkside Main St,27519,35.84881163,-78.89056619,$$,19194660888,"asianfusion,sushi,lounges"
18,Peppers Market & Sandwich Shop,peppers-market-and-sandwich-shop-morrisville,FALSE,4.5,195,2107 Grace Park Dr,27560,35.820303,-78.846463,$,19193807002,"sandwiches,breakfast_brunch,cafes"
19,Brixx Wood Fired Pizza,brixx-wood-fired-pizza-cary-2,FALSE,4,42,1111 Parkside Main St,27519,35.8474597,-78.88989869,$$,19196744388,"pizza,beer_and_wine,sandwiches"
20,Tijuana Flats,tijuana-flats-cary-2,FALSE,3.5,61,7165 O'Kelly Chapel Rd,27519,35.84417435,-78.88857899,$,19196293200,"tex-mex,mexican"
1,Stromboli's,strombolis-raleigh-2,FALSE,3.5,42,3434 Edwards Mill Rd,27612,35.8269,-78.70345,$$,19197857075,"italian,pizza"
2,Bella Monica,bella-monica-raleigh,FALSE,4,336,3121-103 Edwards Mill Rd,27612,35.82538164,-78.70695591,$$,19198819778,"italian,gluten_free,pizza"
3,Lilly's Pizza,lillys-pizza-raleigh,FALSE,4,500,1813 Glenwood Ave,27608,35.80513326,-78.64666355,$$,19198330226,pizza
4,Gino's Pizza,ginos-pizza-raleigh,FALSE,4.5,127,6260 Glenwood Ave,27612,35.8568611,-78.7031326,$,19197837555,pizza
5,Max's Pizza & Grill,maxs-pizza-and-grill-raleigh,FALSE,4,31,5609 Creedmoor Rd,27612,35.8587227,-78.6808777,$,19197836565,pizza
6,Vic's Italian Restaurant & Pizzeria,vics-italian-restaurant-and-pizzeria-raleigh,FALSE,3.5,123,331 Blake St,27601,35.7758806,-78.6358072,$$,19198297090,"italian,pizza"
7,Assaggio's,assaggios-raleigh,FALSE,4,93,3501 W Millbrook Rd,27613,35.86327,-78.71057,$$,19197852088,"italian,pizza"
8,Moonlight Pizza Company,moonlight-pizza-company-raleigh,FALSE,4,133,615 W Morgan St,27603,35.77972196,-78.64887282,$$,19197559133,pizza
9,Groovy Duck Bakery,groovy-duck-bakery-raleigh,FALSE,4,69,3434 Edwards Mill Rd,27612,35.8269005,-78.7034531,$$,19197879233,"bakeries,coffee"
10,Vic's Italian Restaurant & Pizzeria,vics-italian-restaurant-and-pizzeria-raleigh-2,FALSE,4,24,4035 Lake Boone Trail,27607,35.81544,-78.69668,$$,19842009292,"pizza,italian,beer_and_wine"
