,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
19,Nothing Bundt Cakes,nothing-bundt-cakes-morrisville,FALSE,5,79,2008 Market Center Dr,27560,35.8074227,-78.8155188,$,19196945300,"bakeries,desserts,cupcakes"
20,Amante Gourmet Pizza,amante-gourmet-pizza-morrisville-2,FALSE,3.5,47,9545 Chapel Hill Rd,27560,35.80415324,-78.81073607,$$,19193803382,"pizza,italian,sandwiches"
1,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
2,Food Lion,food-lion-raleigh-8,FALSE,3,4,2861 Jones Franklin Rd,27606,35.74357782,-78.73831438,$$,19192339708,grocery
3,Trader Joe's,trader-joes-cary,FALSE,4.5,115,1393 Kildaire Farm Rd,27511,35.75883878,-78.78147858,$$,19194655984,"grocery,beer_and_wine"
4,Barry's Cafe,barrys-cafe-raleigh,FALSE,4,146,2851 Jones Franklin Rd,27606,35.74338008,-78.7377279,$,19198593555,"burgers,breakfast_brunch,tradamerican"
5,Fiesta Mexicana,fiesta-mexicana-raleigh,FALSE,3.5,50,2839 Jones Franklin Rd,27606,35.7445221,-78.7389755,$,19198591303,mexican
6,Kader's French Bakery,kaders-french-bakery-cary,FALSE,4.5,34,Cary Towne Center Mall,27511,35.770481,-78.7621081,$,19196593343,"bakeries,cupcakes"
7,Hot Point,hot-point-cary,FALSE,4,102,1718 Walnut St,27511,35.763002,-78.747188,$,19194606299,"cafes,newamerican,pizza"
8,Harris Teeter,harris-teeter-cary-3,FALSE,3,21,1151 Tryon Village Dr,27518,35.7466516,-78.7442867,$$,19192333476,"grocery,drugstores"
9,YoHo Asian Bistro,yoho-asian-bistro-cary,FALSE,3,111,8204 Tryon Woods Dr,27518,35.74669198,-78.74132347,$$,19198598081,"chinese,asianfusion,sushi"
10,Whole Foods Market Cary,whole-foods-market-cary-cary,FALSE,4,75,102B New Waverly Pl,27518,35.73745,-78.777314,$$,19198168830,"grocery,healthmarkets,beer_and_wine"
11,Johnny's Pizza,johnnys-pizza-apex-2,FALSE,4.5,127,8759 Holly Springs Rd,27539,35.69263656,-78.77362836,$,19193625566,"chicken_wings,pizza,italian"
12,Ali-Gators Snoballs,ali-gators-snoballs-cary-2,FALSE,4,18,2815 Jones Franklin Rd,27606,35.744795,-78.737381,$,19196717220,icecream
13,State Farmers Market,state-farmers-market-raleigh,FALSE,4.5,182,1201 Agriculture St,27603,35.7640968,-78.6646553,$,19197337417,farmersmarket
14,Around the World Market,around-the-world-market-raleigh,FALSE,4,26,6715 Hillsborough St,27606,35.7882118,-78.7439194,$,19198595403,"indpak,grocery,importedfood"
15,Food Lion,food-lion-cary,FALSE,3.5,3,980 Kildaire Farm Rd,27511,35.7721024,-78.781868,$,19194674168,grocery
16,Anvil's Cheesesteaks,anvils-cheesesteaks-raleigh,FALSE,4,94,Swift Creek Shopping Center,27606,35.744054,-78.7366629,$,19198540558,cheesesteaks
17,Food Lion,food-lion-raleigh-19,FALSE,2.5,3,3415 Avent Ferry Rd,27606,35.7663689,-78.6972427,$,19198589772,grocery
18,Food Lion,food-lion-raleigh,FALSE,3,3,3926 Western Blvd,27607,35.7844542,-78.6926174,$,19196648059,grocery
19,Cook Out,cook-out-raleigh-3,FALSE,4,84,3930 Western Blvd,27606,35.78482,-78.69305,$,NA,"burgers,hotdogs"
20,Woodys Sports Tavern & Grill,woodys-sports-tavern-and-grill-cary,FALSE,3.5,79,8322 Chapel Hill Rd,27513,35.79224,-78.7761699,$$,19193807737,"sportsbars,sandwiches"
1,Angus Barn,angus-barn-raleigh-5,FALSE,4,574,9401 Glenwood Ave,27617,35.89911895,-78.76368716,$$$,19197812444,"steak,lounges,tradamerican"
2,Philly Steak Factory,philly-steak-factory-morrisville,FALSE,4.5,3,1001 Airport Blvd,27560,35.8616982,-78.8199692,NA,19194812518,restaurants
3,C&T Wok,c-and-t-wok-morrisville,FALSE,4,369,130 Morrisville Sq Way,27560,35.8199044,-78.8290908,$$,19194678860,"chinese,thai"
1,Fu Kee Express,fu-kee-express-raleigh,FALSE,4.5,117,6320 Capital Blvd,27616,35.87114621,-78.57879169,$,19198722661,chinese
2,Red Pepper Asian,red-pepper-asian-raleigh,FALSE,4.5,102,4121-109 New Bern Ave,27610,35.80160373,-78.56581988,$$,19195941006,"malaysian,thai,chinese"
3,The Remedy Diner,the-remedy-diner-raleigh,FALSE,4,347,137 E Hargett St,27601,35.7783224,-78.6370674,$$,19198353553,"vegetarian,sandwiches"
4,Jersey Mike's Subs,jersey-mikes-subs-raleigh-11,FALSE,4.5,19,5910-119 Duraleigh Rd.,27612,35.8587189,-78.7119904,$,19197872540,"sandwiches,hotdogs,delis"
5,Groucho's Deli of Raleigh,grouchos-deli-of-raleigh-raleigh,FALSE,4,25,10 Horne St,27607,35.78807865,-78.66781601,$,19199777747,"sandwiches,delis"
6,Jason's Deli,jasons-deli-raleigh,FALSE,3.5,46,909 Spring Forest Rd,27609,35.8676,-78.623,$,19198559898,"sandwiches,delis"
7,Boxcar Bar + Arcade,boxcar-bar-arcade-raleigh,FALSE,4.5,282,330 W Davie St,27601,35.77603,-78.64499,$,19198032796,"arcades,sportsbars"
8,Gino's Pizza,ginos-pizza-raleigh,FALSE,4.5,127,6260 Glenwood Ave,27612,35.8568611,-78.7031326,$,19197837555,pizza
9,Edward McKay Used Books & More,edward-mckay-used-books-and-more-raleigh,FALSE,4,77,3514 Capital Blvd,27604,35.8274193,-78.5843887,$,19197909299,"media,thrift_stores"
10,Panera Bread,panera-bread-raleigh-6,FALSE,3.5,23,8511 Colonnade Center Dr,27615,35.89823792,-78.65040421,$$,19198619300,"sandwiches,salad,soup"
1,Lowes Foods,lowes-foods-raleigh-5,FALSE,4,7,8440 Louisburg Rd,27616,35.89339128,-78.50965892,$$,19192661031,"grocery,beer_and_wine,chicken_wings"
2,Sergio's Pizza,sergios-pizza-raleigh,FALSE,4,57,7440 Louisburg Rd,27616,35.87465,-78.5398,$,19198763116,pizza
3,Food Lion,food-lion-raleigh-10,FALSE,3,6,7440 Louisburg Rd,27616,35.874649,-78.5398026,NA,19198751394,delis
4,Chuck & Buck Cones N Cups,chuck-and-buck-cones-n-cups-raleigh-2,FALSE,4.5,123,4610 Capital Blvd,27604,35.8464972,-78.5798598,$,19198872992,"desserts,icecream,soup"
5,Food Lion,food-lion-raleigh-16,FALSE,2,5,4510 Capital Blvd,27604,35.8457108,-78.5789566,$$,19198768126,grocery
6,Food Lion,food-lion-raleigh-7,FALSE,4.5,3,3151 Capital Blvd,27604,35.822361,-78.5896835,$$$,19197906728,"delis,grocery"
7,Romano's Macaroni Grill,romanos-macaroni-grill-raleigh,FALSE,2.5,40,3421 Sumner Blvd,27616,35.86722102,-78.58096619,$$,19197922515,"italian,tradamerican"
8,Food Lion,food-lion-raleigh-2,FALSE,3,4,1121 Falls River Ave,27614,35.9060287,-78.5894012,$$,19198471640,grocery
9,Bella Italia,bella-italia-raleigh,FALSE,3.5,56,10630 Durant Rd,27614,35.90620091,-78.59268676,$$,19196760076,"italian,pizza"
10,El Mandado Supermarket,el-mandado-supermarket-raleigh,FALSE,4.5,7,4020 Capital Blvd,27604,35.8354988,-78.5796738,$,19198781800,grocery
11,Dantes Italiano,dantes-italiano-raleigh-2,FALSE,4,59,13200 New Falls of Neuse Rd,27614,35.94042436,-78.56046438,$$,19195562146,"italian,pizza"
12,Hwy 55 Burgers Shakes & Fries,hwy-55-burgers-shakes-and-fries-raleigh-3,FALSE,2.5,24,1141 Falls River Avenue,27614,35.9071799,-78.58877,$,19195188364,"burgers,cheesesteaks,tradamerican"
13,Harris Teeter,harris-teeter-raleigh-15,FALSE,4,14,14520 John Rex Blvd,27614,35.9469622,-78.5428176,$$,19195544167,"grocery,drugstores,flowers"
14,The Fresh Market,the-fresh-market-raleigh-3,FALSE,4,19,6325 Falls of Neuse Rd,27615,35.86882926,-78.62241175,$$$,19198728501,"grocery,gourmet"
15,Trader Joe's,trader-joes-raleigh,FALSE,4.5,119,3000 Wake Forest Rd,27609,35.82331388,-78.62154739,$$,19199817422,"grocery,beer_and_wine"
16,Food Lion,food-lion-raleigh-22,FALSE,2.5,3,8320 Litchford Rd Ste 100,27615,35.89223,-78.59988,$,19197908146,grocery
17,Nashers Sandwich House,nashers-sandwich-house-raleigh,FALSE,4.5,133,10630 Durant Rd,27614,35.90619,-78.59248,$,19842695099,sandwiches
18,Sergio's Pizza,sergios-pizza-raleigh-4,FALSE,4,56,13200 New Falls Of Neuse,27614,35.94085,-78.55983,$,19195541000,pizza
19,Bruno Restaurant,bruno-restaurant-raleigh,FALSE,3.5,64,11211 Galleria Ave,27614,35.94863741,-78.54299784,$$$,19194356640,"seafood,steak,italian"
20,The Butcher's Market,the-butchers-market-raleigh,FALSE,4.5,60,5045 Falls of Neuse Rd,27609,35.8503443,-78.6146822,$$,19198098914,"butcher,grocery"
1,Trader Joe's,trader-joes-raleigh,FALSE,4.5,119,3000 Wake Forest Rd,27609,35.82331388,-78.62154739,$$,19199817422,"grocery,beer_and_wine"
2,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
3,Food Lion,food-lion-raleigh-7,FALSE,4.5,3,3151 Capital Blvd,27604,35.822361,-78.5896835,$$$,19197906728,"delis,grocery"
4,Harris Teeter,harris-teeter-raleigh-7,FALSE,4,19,120-100 St Alban's Rd,27609,35.8383139,-78.639811,$$,19197814165,"grocery,drugstores"
5,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
6,Vivace,vivace-raleigh,FALSE,4,186,4209 Lassiter Mill Rd,27609,35.83886393,-78.6447072,$$,19197877747,italian
7,Gonza Tacos y Tequila,gonza-tacos-y-tequila-raleigh,FALSE,4.5,369,7713-39 Lead Mine Rd,27615,35.8859701,-78.6605752,$$,19198465478,mexican
8,Chuck & Buck Cones N Cups,chuck-and-buck-cones-n-cups-raleigh-2,FALSE,4.5,123,4610 Capital Blvd,27604,35.8464972,-78.5798598,$,19198872992,"desserts,icecream,soup"
9,The Fresh Market,the-fresh-market-raleigh-3,FALSE,4,19,6325 Falls of Neuse Rd,27615,35.86882926,-78.62241175,$$$,19198728501,"grocery,gourmet"
10,The Butcher's Market,the-butchers-market-raleigh,FALSE,4.5,60,5045 Falls of Neuse Rd,27609,35.8503443,-78.6146822,$$,19198098914,"butcher,grocery"
11,Kroger,kroger-raleigh-4,FALSE,3.5,23,350 E Six Forks Rd,27609,35.81975,-78.62802,$$,19198322110,grocery
12,Food Lion,food-lion-raleigh-16,FALSE,2,5,4510 Capital Blvd,27604,35.8457108,-78.5789566,$$,19198768126,grocery
13,Food Lion,food-lion-raleigh-20,FALSE,4,5,1100 N Raleigh Blvd,27610,35.79422,-78.6114426,$,19198297077,grocery
14,Food Lion,food-lion-raleigh-13,FALSE,2,2,5426 Six Forks Rd,27609,35.85499,-78.64059,$$,19196763386,grocery
15,Food Lion,food-lion-raleigh-23,FALSE,3,1,4317 Falls of Neuse Rd,27609,35.84095,-78.6133881,$,19198725376,grocery
16,El Mandado Supermarket,el-mandado-supermarket-raleigh,FALSE,4.5,7,4020 Capital Blvd,27604,35.8354988,-78.5796738,$,19198781800,grocery
17,Relish Caf̩ & Bar,relish-caf̩-and-bar-raleigh-2,FALSE,4,316,5625 Creedmoor Rd,27612,35.858861,-78.6808852,$$,19197871855,"southern,cafes,burgers"
18,Food Lion,food-lion-raleigh-5,FALSE,4,4,7713 Lead Mine Rd,27615,35.8869,-78.65973,$$,19195181607,"delis,grocery"
19,Gigi's Cupcakes of Brier Creek,gigis-cupcakes-of-brier-creek-raleigh-2,FALSE,3.5,77,8521 Brier Creek Parkway,27617,35.9055578,-78.7858534,$$,19192064002,"bakeries,cupcakes,desserts"
20,Food Lion,food-lion-raleigh-3,FALSE,3,4,5633 Creedmoor Rd,27612,35.85893405,-78.68227615,$,19197810597,grocery
1,The Melting Pot,the-melting-pot-raleigh,FALSE,3.5,91,3100 Wake Forest Rd,27609,35.82403,-78.6217999,$$$,19198780477,fondue
2,Mandolin,mandolin-raleigh,FALSE,4.5,188,2519 Fairview Rd,27608,35.80904,-78.65524,$$$,19193220365,"southern,newamerican,breakfast_brunch"
3,Courtyard Raleigh Midtown,courtyard-raleigh-midtown-raleigh-3,FALSE,3.5,35,1041 Wake Towne Dr,27609,35.82402,-78.62302,$$,19198213400,hotels
4,The Cheesecake Factory,the-cheesecake-factory-raleigh,FALSE,3.5,230,4325 Glenwood Ave,27612,35.83983337,-78.67841085,$$,19197810050,"tradamerican,newamerican,desserts"
5,Coquette Brasserie,coquette-brasserie-raleigh-3,FALSE,4,320,4351 The Circle at North HIlls,27609,35.83787243,-78.64244651,$$,19197890606,"french,breakfast_brunch"
6,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
7,Saint Jacques,saint-jacques-raleigh,FALSE,4.5,154,6112 Falls Of Neuse Rd,27609,35.866096,-78.618364,$$$,19198622770,"french,wine_bars"
8,Hayes Barton Caf̩ & Dessertery,hayes-barton-caf̩-and-dessertery-raleigh-3,FALSE,4,165,2000 Fairview Rd,27608,35.8045387,-78.6463089,$$,19198568551,"tradamerican,desserts"
9,Flights Restaurant & Lounge,flights-restaurant-and-lounge-raleigh,FALSE,3.5,66,4100 Main At North Hills St,27609,35.83612048,-78.64372165,$$$,19192781478,"newamerican,breakfast_brunch,lounges"
10,Chuy's,chuys-raleigh-4,FALSE,3.5,198,4020 Market At North Hills St,27609,35.83665155,-78.63763256,$$,19195712489,tex-mex
11,Stanbury,stanbury-raleigh,FALSE,4.5,181,938 N Blount St,27604,35.7931604,-78.6355143,$$$,19199774321,newamerican
12,San Jose Mexican Restaurant,san-jose-mexican-restaurant-raleigh,FALSE,3.5,115,5811 Poyner Village Pkwy,27616,35.8638763,-78.570549,$$,19197901919,mexican
13,Trader Joe's,trader-joes-raleigh,FALSE,4.5,119,3000 Wake Forest Rd,27609,35.82331388,-78.62154739,$$,19199817422,"grocery,beer_and_wine"
14,The Point at Glenwood,the-point-at-glenwood-raleigh,FALSE,3,69,1626 Glenwood Ave,27608,35.80336949,-78.64572454,$$,19197551007,"bars,tradamerican,breakfast_brunch"
15,Bloomsbury Bistro,bloomsbury-bistro-raleigh,FALSE,4,50,509 W Whitaker Mill Rd,27608,35.8039894,-78.6447372,$$$,19198349011,newamerican
16,Beasley's Chicken & Honey,beasleys-chicken-and-honey-raleigh,FALSE,4,938,237 S Wilmington St,27601,35.77701593,-78.63815873,$$,19193220127,"southern,newamerican"
17,Buku,buku-raleigh-4,FALSE,4,621,110 E Davie St,27601,35.775418,-78.638039,$$,19198346963,"asianfusion,tapasmallplates,thai"
18,Glenwood Grill,glenwood-grill-raleigh,FALSE,4.5,193,2603-151 Glenwood Ave,27608,35.81504657,-78.66109014,$$,19197823102,tradamerican
19,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
20,Tasca Brava,tasca-brava-raleigh-2,FALSE,3.5,142,607 Glenwood Ave,27603,35.78779,-78.64757,$$$,19198280840,"spanish,tapas,latin"
1,High Park Bar & Grill,high-park-bar-and-grill-raleigh,FALSE,3.5,21,625 E Whitaker Mill Rd,27608,35.8069191,-78.6307602,$$,19198334527,"sportsbars,tradamerican"
2,Stanbury,stanbury-raleigh,FALSE,4.5,181,938 N Blount St,27604,35.7931604,-78.6355143,$$$,19199774321,newamerican
3,Mandolin,mandolin-raleigh,FALSE,4.5,188,2519 Fairview Rd,27608,35.80904,-78.65524,$$$,19193220365,"southern,newamerican,breakfast_brunch"
4,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
5,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
6,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
7,Standard Foods,standard-foods-raleigh,FALSE,4,72,205 E Franklin St,27604,35.7904039,-78.63506099,$$,19193074652,newamerican
8,Taste Carolina Gourmet Food Tours,taste-carolina-gourmet-food-tours-raleigh,FALSE,4.5,86,NA,27601,35.77742,-78.63328,$$,19192372254,foodtours
9,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
10,J Betski's,j-betskis-raleigh,FALSE,4.5,247,10 W Franklin St,27604,35.78929854,-78.6403729,$$,19198337999,"german,polish"
11,Sitti,sitti-raleigh,FALSE,4,553,137 S Wilmington St,27601,35.77840543,-78.63813523,$$,19192394070,mideastern
12,Flights Restaurant & Lounge,flights-restaurant-and-lounge-raleigh,FALSE,3.5,66,4100 Main At North Hills St,27609,35.83612048,-78.64372165,$$$,19192781478,"newamerican,breakfast_brunch,lounges"
13,The Fiction Kitchen,the-fiction-kitchen-raleigh,FALSE,4.5,336,428 S Dawson St,27601,35.7745972,-78.6438293,$$,19198314177,"vegan,vegetarian,gluten_free"
14,Jose and Sons,jose-and-sons-raleigh,FALSE,4,313,327 W Davie St,27601,35.77516874,-78.64474231,$$,19197550556,"newamerican,mexican"
15,Death & Taxes,death-and-taxes-raleigh,FALSE,3.5,115,105 W Hargett St,27601,35.7781792,-78.6405334,$$$$,19842420218,"newamerican,soulfood"
16,Sono Sushi Restaurant Bar,sono-sushi-restaurant-bar-raleigh,FALSE,4,299,319 Fayetteville St,27601,35.77591106,-78.63918941,$$,19195215328,"japanese,sushi"
17,Taverna Agora,taverna-agora-raleigh-2,FALSE,4,173,326 Hillsborough St,27603,35.78101,-78.64442,$$,19198818333,"greek,bars"
18,42nd Street Oyster Bar & Seafood Grill,42nd-street-oyster-bar-and-seafood-grill-raleigh,FALSE,4,332,508 W Jones St,27603,35.7831199,-78.64639,$$,19198312811,"seafood,lounges"
19,More. Kitchen & Bar,more-kitchen-and-bar-raleigh-2,FALSE,4,83,116 N West St,27603,35.78218255,-78.64544609,$$$,19199268415,"wine_bars,tapasmallplates"
20,Poole's,pooles-raleigh,FALSE,4,508,426 S McDowell St,27601,35.77471,-78.6423,$$,19198324477,newamerican
1,Harris Teeter,harris-teeter-raleigh-15,FALSE,4,14,14520 John Rex Blvd,27614,35.9469622,-78.5428176,$$,19195544167,"grocery,drugstores,flowers"
2,Harris Teeter,harris-teeter-wake-forest,FALSE,3.5,9,3638 Rogers Rd,27587,35.9446354,-78.5048232,$$,19195629521,"grocery,drugstores"
3,Publix,publix-wake-forest-2,FALSE,4,10,1030 Forestville Rd,27587,35.94452132,-78.50636361,$$,19195566671,shoppingcenters
4,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-2,FALSE,5,125,3120 John Humphries Wynd,27612,35.8261494,-78.7070599,$$,19192632699,"electronicsrepair,mobilephonerepair"
5,Bruno Restaurant,bruno-restaurant-raleigh,FALSE,3.5,64,11211 Galleria Ave,27614,35.94863741,-78.54299784,$$$,19194356640,"seafood,steak,italian"
6,Harris Teeter,harris-teeter-raleigh-6,FALSE,4,20,9600 Falls of Neuse Rd,27615,35.90486927,-78.60105358,$$,19196766614,"grocery,drugstores,flowers"
7,Gigi's Cupcakes of Brier Creek,gigis-cupcakes-of-brier-creek-raleigh-2,FALSE,3.5,77,8521 Brier Creek Parkway,27617,35.9055578,-78.7858534,$$,19192064002,"bakeries,cupcakes,desserts"
8,Harris Teeter,harris-teeter-wake-forest-3,FALSE,3,10,13686 Capital Blvd,27587,36.0069624,-78.5204677,$$$,19195543608,"grocery,drugstores"
9,Wine 101,wine-101-wake-forest,FALSE,4.5,24,1228 Heritage Links Dr,27587,35.94529364,-78.50248166,$$,19195544638,beer_and_wine
10,Ryan Cassidy - Real Estate Agent,ryan-cassidy-real-estate-agent-chapel-hill-3,FALSE,5,10,318 Cloister Ct,27514,35.9532039,-79.0046821,NA,19196964254,"realestatesvcs,realestateagents"
11,Sushi Lulu/The Pho Place,sushi-lulu-the-pho-place-raleigh,FALSE,4.5,51,3607 Falls River Ave,27614,35.9296821,-78.5645736,$$,19197479720,"japanese,vietnamese"
12,Relay Foods,relay-foods-durham-2,FALSE,4.5,4,NA,,35.99542,-78.89644,$$,19195855559,"grocery,fooddeliveryservices"
13,Lowes Foods,lowes-foods-wake-forest-2,FALSE,4.5,8,932 Gateway Commons Cir,27587,35.9680226,-78.4957433,$$,19195540537,"grocery,beer_and_wine,meats"
14,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-3,FALSE,5,3,9660 Falls of Neuse Rd,27615,35.90512643,-78.60012785,$$,19192632699,"mobilephonerepair,mobilephones"
15,Bakery La Dolce Vita,bakery-la-dolce-vita-rolesville,FALSE,4.5,15,112 Southtown Cir,27571,35.91656012,-78.4697799,$,19842351447,"bakeries,desserts"
16,Asian Garden,asian-garden-wake-forest,FALSE,4,35,13654 Capital Blvd,27587,36.00620764,-78.51872904,$,19195549880,"sushi,asianfusion,chinese"
17,Casa San Carlo,casa-san-carlo-raleigh-2,FALSE,4,139,9660 Falls Of Neuse Rd,27615,35.90531984,-78.60005379,$$,19196763262,"italian,seafood,buffets"
18,Impressions Salon & Spa,impressions-salon-and-spa-raleigh,FALSE,3.5,7,14460 New Falls Of Neuse,27614,35.9454751,-78.5415859,$$$,19194532548,"hair,waxing,spas"
19,Lowes Foods,lowes-foods-wake-forest,FALSE,4.5,2,12524 Capital Blvd,27588,35.9856911,-78.53241065,$$,19195625020,"grocery,beer_and_wine,chicken_wings"
20,Jersey Mike's Subs,jersey-mikes-subs-raleigh-21,FALSE,3,4,1121-105 Falls River Ave.,27614,35.90632246,-78.5898096,$,19198484343,"sandwiches,hotdogs,delis"
1,Maximillians,maximillians-cary,FALSE,3.5,102,8314 Chapel Hill Rd,27513,35.7918673,-78.7765576,$$$,19194652455,"newamerican,wine_bars"
2,Herons,herons-cary-2,FALSE,4,117,The Umstead Hotel And Spa,27513,35.8298528,-78.76443028,$$$$,19194474200,"newamerican,breakfast_brunch"
3,The Pit,the-pit-raleigh,FALSE,4,1799,328 W Davie St,27601,35.77605,-78.64472,$$,19198904500,"bbq,tradamerican,soulfood"
4,Cafe Carolina and Bakery,cafe-carolina-and-bakery-cary-2,FALSE,3,79,137 Weston Pkwy,27513,35.8281969,-78.7715457,$,19196788855,"sandwiches,bakeries,breakfast_brunch"
5,Mercedes-Benz of Cary,mercedes-benz-of-cary-cary,FALSE,4.5,52,2400 Auto Park Blvd,27511,35.73799,-78.81447,NA,18883770921,car_dealers
1,State Farmers Market,state-farmers-market-raleigh,FALSE,4.5,182,1201 Agriculture St,27603,35.7640968,-78.6646553,$,19197337417,farmersmarket
2,Taqueria El Toro,taqueria-el-toro-raleigh,FALSE,4.5,184,3601 Junction Blvd,27603,35.73082,-78.6571,$,19196615676,mexican
3,Tuscan Blu,tuscan-blu-raleigh,FALSE,3.5,103,327 W Davie St,27601,35.775168,-78.6447558,$$,19198345707,"italian,beer_and_wine"
4,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
5,Raleigh Raw,raleigh-raw-raleigh,FALSE,4.5,51,7 W Hargett St,27601,35.77818992,-78.63955754,$$,19194000944,"juicebars,coffee,kombucha"
6,Cloos' Coney Island,cloos-coney-island-raleigh-2,FALSE,4,106,2233 Avent Ferry Rd,27606,35.77751,-78.67797,$,19198343354,"hotdog,burgers"
7,Food Lion,food-lion-raleigh,FALSE,3,3,3926 Western Blvd,27607,35.7844542,-78.6926174,$,19196648059,grocery
8,Centro,centro-raleigh,FALSE,4,246,106 S Wilmington St,27601,35.77926,-78.63844,$$,19198353593,"mexican,breakfast_brunch,gluten_free"
9,Food Lion,food-lion-raleigh-19,FALSE,2.5,3,3415 Avent Ferry Rd,27606,35.7663689,-78.6972427,$,19198589772,grocery
10,Food Lion,food-lion-raleigh-12,FALSE,2,2,2720 Lake Wheeler Rd,27603,35.7440491,-78.6803436,$,19197553855,grocery
11,Cameron Bar and Grill,cameron-bar-and-grill-raleigh,FALSE,3.5,129,2018 Clark Ave,27605,35.78954866,-78.66007263,$$,19197552231,"bars,tradamerican"
